"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-06-30,90463,"74563","OK",,"Latimer","Red Oak",12525,77600,-0.00512820512820513,0,0.108571428571429,0.110733337975991,0.0720500850815184,"2017-05","2017-Q2",78000,-0.00512820512820513,"2017-02"
2017-06-30,87520,"67228","KS","Wichita","Sedgwick","Wichita",12526,326300,-0.00335980452046426,-0.0139014808099124,0.0261006289308176,0.0197516618095015,0.0177338691509366,"2017-02","2017-Q1",331000,-0.0141993957703927,"2016-11"
2017-06-30,58892,"02763","MA","Providence","Bristol","North Attleboro",12527,373300,-0.00240513094601817,0.00619946091644205,0.0459512468478565,0.0458076978968047,0.00569259646568399,"2005-08","2005-Q3",386600,-0.0344024831867563,"2005-03"
2017-06-30,58250,"01081","MA","Springfield","Hampden","Wales",12528,185900,0.00486486486486486,0.00595238095238095,0.023115024766098,0.0121578977718046,,"2016-12","2016-Q4",186600,-0.0037513397642015,"2016-11"
2017-06-30,61918,"10917","NY","New York","Orange","Woodbury",12529,320700,0.0116719242902208,0.0480392156862745,0.0704272363150868,0.0328067909370844,-0.0170301390914168,"2006-12","2006-Q4",389400,-0.176425269645609,"2004-06"
2017-06-30,82496,"55932","MN","Rochester","Wabasha","Elgin",12530,220800,0.0179806362378976,0.0385700846660395,0.0909090909090909,0.0522018516889575,0.0138632940784855,"2017-06","2017-Q2",220800,0,"2017-06"
2017-06-30,66233,"20137","VA","Washington","Fauquier","Broad Run",12531,456400,0.00263620386643234,0.00839593460008838,0.0432,0.0353648275521359,-0.00373457643221464,"2005-10","2005-Q4",512600,-0.109637143971908,"2004-11"
2017-06-30,81355,"53529","WI","Madison","Dane","Town of Dane",12532,273800,-0.00291332847778587,0.00146305779078274,0.0758349705304519,0.0514049051570096,0.0182952886542709,"2017-04","2017-Q2",274800,-0.00363901018922853,"2017-04"
2017-06-30,64796,"16878","PA","DuBois","Clearfield","Boggs Township",12533,86000,0.0177514792899408,0.0238095238095238,0.00233100233100233,0.0432246548549062,0.0242146375482222,"2016-09","2016-Q3",90600,-0.0507726269315673,"2016-07"
2017-06-30,63553,"14481","NY","Rochester","Livingston","Town of Leicester",12534,124400,0.0113821138211382,0.0323651452282158,0.107747105966162,0.0368707072967054,0.0235153175601963,"2017-06","2017-Q2",124400,0,"2017-06"
2017-06-30,74918,"38629","MS",,"Tippah","Falkner",12535,101600,0.00296150049358342,0.0139720558882236,0.0605427974947808,0.0111930221607861,,"2017-06","2017-Q2",101600,0,"2017-06"
2017-06-30,78852,"47946","IN",,"Pulaski","Francesville",12536,86200,0.0058343057176196,0.0274135876042908,0.138705416116248,0.0175975083451427,0.00673976348476968,"2005-07","2005-Q3",94600,-0.0887949260042283,"2004-03"
2017-06-30,94123,"83334","ID","Twin Falls","Twin Falls","Hansen",12537,126500,0.0144346431435445,0.0160642570281124,0.0532889258950874,0.0277867217378005,-0.00611342558929406,"2009-10","2009-Q4",137100,-0.0773158278628738,"2009-02"
2017-06-30,82517,"55956","MN","Rochester","Wabasha","Mazeppa",12538,236400,0.0167741935483871,0.0878969167050161,0.14868804664723,0.0611460019851162,0.0166582178773675,"2017-06","2017-Q2",236400,0,"2017-06"
2017-06-30,84584,"60556","IL","Chicago","DeKalb","Waterman",12539,152600,0,0.0173333333333333,0.09,0.0281850662461587,-0.0167053442379156,"2007-01","2007-Q1",188100,-0.188729399255715,"2004-07"
2017-06-30,66909,"21555","MD","Cumberland","Allegany","Oldtown",12540,88800,0.0373831775700935,0.0962962962962963,-0.0533049040511727,0.0416813288542681,-0.0117092108791189,"2009-06","2009-Q2",106000,-0.162264150943396,"2006-01"
2017-06-30,93545,"80809","CO","Colorado Springs","El Paso","Green Mountain Falls",12541,312400,0.0156046814044213,0.0423757090423757,0.138483965014577,0.0624170802637838,0.024809673445084,"2017-06","2017-Q2",312400,0,"2017-06"
2017-06-30,59256,"03864","NH",,"Carroll","Ossipee",12542,191400,0.0105596620908131,0.0213447171824973,0.0551267916207277,0.028019296583498,-0.0107749445435011,"2007-05","2007-Q2",215900,-0.113478462251042,"2004-05"
2017-06-30,66673,"20861","MD","Washington","Montgomery","Ashton",12543,562800,0.00195834075129072,0.00338741308611161,-0.00212765957446809,0.0216670914363719,-0.0144379284411527,"2006-11","2006-Q4",664900,-0.153556925853512,"2004-12"
2017-06-30,74358,"37391","TN","Cleveland","Polk","Turtletown",12544,110400,0.0072992700729927,0.0137741046831956,0.0514285714285714,0.0218310229185779,0.00266547470530742,"2008-04","2008-Q2",127300,-0.132757266300079,"2007-08"
2017-06-30,64390,"15955","PA","Johnstown","Cambria","Croyle Township",12545,111500,0.00541027953110911,-0.000896057347670251,-0.0202108963093146,0.041241089882712,,"2016-07","2016-Q3",114300,-0.0244969378827647,"2016-04"
2017-06-30,90236,"74022","OK","Bartlesville","Washington","Copan",12546,92600,0.0142387732749179,0.0175824175824176,0.0109170305676856,0.0776911361631918,0.0441758667460088,"2016-11","2016-Q4",100000,-0.074,"2016-07"
2017-06-30,85130,"61744","IL","Bloomington","McLean","Gridley",12547,125700,-0.00158856235107228,0.0161681487469685,0.0854922279792746,0.0251855113085713,0.0172880238872399,"2017-05","2017-Q2",125900,-0.00158856235107228,"2017-04"
2017-06-30,59239,"03845","NH",,"Carroll","Bartlett",12548,191700,0.00471698113207547,0.00841662283008943,0.0110759493670886,0.0320831475393384,-0.00462703591014146,"2006-02","2006-Q1",218800,-0.123857404021938,"2005-05"
2017-06-30,90261,"74051","OK","Bartlesville","Washington","Ochelata",12549,105000,0.00767754318618042,-0.0159325210871603,0.0971786833855799,0.0748197636888581,0.0391741280574858,"2016-12","2016-Q4",112000,-0.0625,"2016-09"
2017-06-30,66649,"20818","MD","Washington","Montgomery","Cabin John",12550,883800,-0.00495383922539968,-0.0141662018962632,0.020554272517321,0.0315944880403662,,"2017-02","2017-Q1",897000,-0.0147157190635452,"2016-11"
2017-06-30,79647,"49264","MI","Lansing","Ingham","Onondaga",12551,143200,0,-0.00139470013947001,0.093964858670741,0.0675016114560336,0.00643724567695703,"2017-04","2017-Q2",143500,-0.00209059233449477,"2017-03"
2017-06-30,66283,"20197","VA","Washington","Loudoun","Waterford",12552,715600,0.00661133774089183,0.0177784098990186,0.0466578908878163,0.0246393553384294,-0.00609313215578866,"2006-05","2006-Q2",829800,-0.13762352374066,"2004-09"
2017-06-30,59157,"03588","NH","Berlin","Coos","Milan",12553,124800,0.0105263157894737,0.0246305418719212,0.00970873786407767,-0.00395895252814804,-0.013865237668741,"2007-11","2007-Q4",145200,-0.140495867768595,"2005-05"
2017-06-30,79343,"48733","MI",,"Tuscola","Fairgrove",12554,73800,-0.00404858299595142,-0.00404858299595142,0.055793991416309,0.0436671653629326,,"2017-04","2017-Q2",74700,-0.0120481927710843,"2017-03"
2017-06-30,70617,"29635","SC","Greenville","Greenville","Cleveland",12555,197700,-0.00101061141990905,0.0107361963190184,0.0874587458745875,0.0552331863071307,0.0423326678306355,"2017-05","2017-Q2",197900,-0.00101061141990905,"2017-05"
2017-06-30,89898,"73067","OK","Oklahoma City","Grady","Ninnekah",12556,118500,0.00338696020321761,0,-0.0125,0.0659652320012323,0.0502148936774016,"2016-04","2016-Q2",122100,-0.0294840294840295,"2016-01"
2017-06-30,75037,"38856","MS","Tupelo","Itawamba","Marietta",12557,89300,-0.00111856823266219,0.0481220657276995,0.114856429463171,0.0149844428635326,0.0299187895356281,"2017-05","2017-Q2",89400,-0.00111856823266219,"2017-05"
2017-06-30,77618,"45359","OH","Dayton","Miami","Pleasant Hill",12558,125800,0.00559552358113509,0.0202757502027575,0.0353909465020576,0.0184688500525501,0.0058263115786461,"2017-06","2017-Q2",125800,0,"2017-06"
2017-06-30,80698,"51450","IA",,"Sac","Lake View",12559,101700,-0.0039177277179236,-0.0286532951289398,0.133779264214047,0.0547674014230208,,"2017-02","2017-Q1",107300,-0.0521901211556384,"2017-01"
2017-06-30,64369,"15928","PA","Somerset","Somerset","Davidsville",12560,123100,-0.0128307939053729,-0.0435120435120435,-0.102115244347192,0.00494665532220284,,"2010-10","2010-Q4",142500,-0.136140350877193,
2017-06-30,64079,"15423","PA","Pittsburgh","Washington","Long Branch",12561,123600,0.00406173842404549,0.024026512013256,0.00980392156862745,0.0361332823336014,,"2016-12","2016-Q4",124600,-0.00802568218298555,"2016-07"
2017-06-30,90558,"74854","OK","Shawnee","Pottawatomie","Maud",12562,78800,0.0167741935483871,0.0154639175257732,0.099023709902371,0.0654249553768984,,"2016-12","2016-Q4",79200,-0.00505050505050505,"2016-11"
2017-06-30,64052,"15360","PA","Pittsburgh","Washington","North Bethlehem Township",12563,159600,0.000626959247648903,0.00440528634361234,0.00188323917137476,0.0242215910855406,0.035959380952409,"2016-07","2016-Q3",160600,-0.0062266500622665,"2016-07"
2017-06-30,98221,"95462","CA","Santa Rosa","Sonoma","Monte Rio",12564,419000,-0.00616698292220114,-0.0150446638457922,0.0404767817233673,0.125111541778275,0.00377655650721342,"2006-06","2006-Q2",426500,-0.0175849941383353,"2006-04"
2017-06-30,60423,"06754","CT","Torrington","Litchfield","Warren",12565,318300,0.00125825731362064,0.00251968503937008,-0.0336976320582878,0.00725551193975038,-0.0240661876076994,"2005-12","2005-Q4",407700,-0.219278881530537,"2003-08"
2017-06-30,63374,"14034","NY","Buffalo","Erie","Collins",12566,129000,0.00233100233100233,0.0436893203883495,0.357894736842105,0.0951186162022155,,"2017-06","2017-Q2",129000,0,"2017-06"
2017-06-30,82053,"55031","MN","Minneapolis-St Paul","Dakota","Hampton",12567,285800,0.00386371619248332,0.00811287477954145,0.0484225972120323,0.0666412518318527,0.00592699569429822,"2017-06","2017-Q2",285800,0,"2017-06"
2017-06-30,66626,"20778","MD","Baltimore","Anne Arundel","West River",12568,515200,0.00960219478737997,0.0458790093382054,0.116359696641387,0.0353269859886791,,"2017-06","2017-Q2",515200,0,"2017-06"
2017-06-30,79930,"49769","MI",,"Emmet","Pellston",12569,122400,0.0057518488085456,0.00740740740740741,0.00740740740740741,0.0761606627924112,-0.00849450180826172,"2005-06","2005-Q2",146600,-0.165075034106412,"2004-03"
2017-06-30,64019,"15321","PA","Pittsburgh","Washington","Cecil",12570,187100,0.00053475935828877,-0.00319659030367608,0.0102591792656587,0.0218911035850606,,"2016-12","2016-Q4",189000,-0.0100529100529101,"2016-08"
2017-06-30,95260,"87025","NM","Albuquerque","Sandoval","Jemez Springs",12571,179700,-0.00277469478357381,-0.0131795716639209,0.00615901455767077,0.0133148731015975,,"2010-08","2010-Q3",192400,-0.066008316008316,
2017-06-30,86567,"64734","MO","Kansas City","Cass","Cleveland",12572,223100,-0.00178970917225951,0.00767841011743451,0.0588514475557665,0.0466737242842803,,"2017-05","2017-Q2",223500,-0.00178970917225951,"2017-05"
2017-06-30,65127,"17582","PA","Lancaster","Lancaster","Manor Township",12573,203900,0.0139234211834908,0.0355510411376333,0.0851516764236296,0.0322231514122062,0.00566549879388001,"2017-06","2017-Q2",203900,0,"2017-06"
2017-06-30,62676,"12577","NY","New York","Orange","Beaverdam Lake-Salisbury Mills",12574,271700,0.00853749072011878,0.0346534653465347,0.0841979249800479,0.0206537088407441,-0.0247265059266105,"2007-03","2007-Q1",355700,-0.236154062412145,"2003-12"
2017-06-30,58335,"01340","MA","Greenfield Town","Franklin","Colrain",12575,198400,-0.00100704934541793,0.00202020202020202,0.0514043455219926,0.0148532959473981,-0.000201389655550388,"2006-11","2006-Q4",203200,-0.0236220472440945,"2006-09"
2017-06-30,78498,"47235","IN","Seymour","Jackson","Freetown",12576,118200,-0.00505050505050505,-0.0398050365556458,-0.0604133545310016,0.0464375486000235,0.0214472850303036,"2016-02","2016-Q1",136900,-0.136596055514974,"2015-07"
2017-06-30,63866,"15055","PA","Pittsburgh","Washington","Cecil Township",12577,173500,-0.00115141047783535,0.000576701268742791,-0.00115141047783535,0.0299485624156675,0.0127195628076084,"2017-05","2017-Q2",173700,-0.00115141047783535,"2017-04"
2017-06-30,66952,"21654","MD","Easton","Talbot","Oxford",12578,585800,0.000683293474547318,-0.000852805730854511,0.0566378066378066,0.0313572599848297,-0.0237670085560988,"2006-03","2006-Q1",746200,-0.214955775931386,"2005-02"
2017-06-30,62418,"12137","NY","Albany","Schenectady","Mariaville",12579,148100,-0.00269360269360269,0.00474898236092266,0.002708192281652,0.00190141262176868,-0.00682635266753573,"2008-04","2008-Q2",169200,-0.124704491725768,"2005-12"
2017-06-30,83663,"58436","ND",,"Dickey","Ellendale",12580,75700,0.00132275132275132,0.00264900662251656,0.0398351648351648,0.00701444551972674,,"2017-01","2017-Q1",75800,-0.00131926121372032,"2017-01"
2017-06-30,69172,"27016","NC","Winston-Salem","Stokes","Danbury",12581,109100,-0.00274223034734918,0.00183654729109275,-0.018001800180018,-0.000731663487144374,-0.00464534465154265,"2008-07","2008-Q3",126500,-0.137549407114625,"2005-08"
2017-06-30,62961,"13112","NY","Syracuse","Onondaga","Lysander",12582,137700,0.0125,0.0291479820627803,0.0690993788819876,0.00849094191304611,,"2017-06","2017-Q2",137700,0,"2017-06"
2017-06-30,61067,"08349","NJ","Vineland","Cumberland","Port Norris",12583,124000,-0.0158730158730159,-0.024390243902439,-0.0483499616270146,-0.00910098080789878,0.00826701140503316,"2016-09","2016-Q3",133200,-0.0690690690690691,"2016-01"
2017-06-30,61965,"10986","NY","New York","Rockland","Town of Stony Point",12584,395500,0.00431691213814119,0.0421607378129117,0.129354654483152,0.0220721423906367,-0.0314126448947006,"2007-05","2007-Q2",545100,-0.274445055953036,"2003-10"
2017-06-30,91222,"76064","TX","Dallas-Fort Worth","Ellis","Maypearl",12585,175600,0.00919540229885057,0.028705330990041,0.121328224776501,0.0766168310181392,,"2017-06","2017-Q2",175600,0,"2017-06"
2017-06-30,80764,"51576","IA","Omaha","Pottawattamie","Underwood",12586,204000,0.00098135426889107,-0.0192307692307692,-0.0304182509505703,0.0291501071148028,0.0114211294259663,"2016-10","2016-Q4",215400,-0.052924791086351,"2016-05"
2017-06-30,67510,"23065","VA","Richmond","Goochland","Gumspring",12587,209600,0.00624099855976956,0.0239374694675134,0.0933750652060511,0.0496513657845781,-0.000712846045187954,"2008-03","2008-Q1",216700,-0.0327641901245962,"2007-06"
2017-06-30,85193,"61849","IL","Champaign-Urbana","Champaign","Homer",12588,109500,0.00182982616651418,-0.00815217391304348,0.00550964187327824,0.0305584847877125,0.0091167429631287,"2017-03","2017-Q1",110400,-0.00815217391304348,"2017-01"
2017-06-30,74332,"37361","TN","Cleveland","Polk","Ocoee",12589,136800,0.00440528634361234,-0.00145985401459854,0.0021978021978022,0.0144988025267909,-0.00716546293248876,"2008-01","2008-Q1",147500,-0.0725423728813559,"2006-10"
2017-06-30,74943,"38661","MS","Memphis","Marshall","Red Banks",12590,114100,0.0410583941605839,0.0683520599250936,-0.00174978127734033,0.0255044110030762,,"2010-08","2010-Q3",123500,-0.0761133603238866,
2017-06-30,94156,"83427","ID","Idaho Falls","Bonneville","Idaho Falls",12591,155300,0.00452781371280724,0.00517799352750809,0.0190288713910761,0.0468896341439062,,"2017-06","2017-Q2",155300,0,"2017-06"
2017-06-30,77900,"45896","OH","Wapakoneta","Auglaize","Waynesfield",12592,111000,-0.0062667860340197,-0.00537634408602151,0.0829268292682927,0.0423733232616683,0.0155802491360797,"2017-04","2017-Q2",112100,-0.00981266726137377,"2017-01"
2017-06-30,73939,"36562","AL","Daphne","Baldwin","Perdido",12593,112100,0.00809352517985612,0.0274977085242896,0.0237442922374429,0.0458262072894566,-0.00883273019541575,"2007-01","2007-Q1",136800,-0.180555555555556,"2006-02"
2017-06-30,77179,"44443","OH","Youngstown","Mahoning","New Springfield",12594,132900,0,0.0145038167938931,0.089344262295082,0.0410200339104565,0.0139561231240544,"2017-06","2017-Q2",132900,0,"2017-06"
2017-06-30,79525,"49033","MI","Battle Creek","Calhoun","Emmett Township",12595,156000,-0.00510204081632653,0.00710135571336346,0.0344827586206897,0.0307163473735932,-0.000765993751442484,"2005-10","2005-Q4",173700,-0.101899827288428,"2003-11"
2017-06-30,97338,"93562","CA","Riverside","San Bernardino","Trona",12596,77400,0.0278884462151394,0.0347593582887701,0.0530612244897959,,,"2017-06","2017-Q2",77400,0,"2017-06"
2017-06-30,66739,"21036","MD","Baltimore","Howard","Dayton",12597,650400,-0.000307408545957578,-0.00535250038232146,0,0.0169752784572494,-0.00939709127433164,"2006-08","2006-Q3",748000,-0.13048128342246,"2005-02"
2017-06-30,91202,"76035","TX","Dallas-Fort Worth","Parker","Cresson",12598,302400,-0.00198019801980198,0.0216216216216216,0.0932754880694143,0.059317271749838,0.0295953099596318,"2017-05","2017-Q2",303000,-0.00198019801980198,"2017-05"
2017-06-30,62945,"13083","NY","Syracuse","Oswego","Boylston",12599,105400,0.0163934426229508,0.0466732869910626,0.0854788877445932,0.0311798929293075,,"2017-06","2017-Q2",105400,0,"2017-06"
2017-06-30,98656,"96140","CA","Sacramento","Placer","Carnelian Bay",12600,610900,0.0127652519893899,0.0279320208648831,0.132344763670065,0.0826525034301662,0.00633753201839271,"2005-12","2005-Q4",648000,-0.0572530864197531,"2005-06"
2017-06-30,78016,"46182","IN","Indianapolis","Shelby","Waldron",12601,109200,0.0101757631822387,0.024390243902439,0.0758620689655172,0.0202183690752116,0,"2005-07","2005-Q3",119900,-0.0892410341951626,"2004-09"
2017-06-30,82071,"55054","MN","Minneapolis-St Paul","Scott","Elko New Market",12602,300400,0.00873069173942243,0.00771553170077155,0.0809643756747031,0.0716875828930685,0.000601184117265952,"2017-06","2017-Q2",300400,0,"2017-06"
2017-06-30,62364,"12059","NY","Albany","Albany","Berne",12603,196400,-0.012569130216189,-0.0310804144055254,0.0761643835616438,0.0196397474917098,0.00886993417479598,"2017-03","2017-Q1",202700,-0.0310804144055254,"2017-01"
2017-06-30,66030,"19706","DE","Philadelphia","New Castle","Delaware City",12604,174800,0.0104046242774566,0.0460801915020946,0.102839116719243,0.0268647542026494,-0.00430149294350779,"2006-07","2006-Q3",189700,-0.0785450711649974,"2005-11"
2017-06-30,74604,"38037","TN",,"Lauderdale","Gates",12605,64300,0.00941915227629513,0.0190174326465927,0.0861486486486486,0.0163218343082854,0.00846852749642157,"2009-11","2009-Q4",69700,-0.0774748923959828,"2009-07"
2017-06-30,73933,"36555","AL","Daphne","Baldwin","Foley",12606,211300,-0.0235674676524954,-0.0112306972391203,0.0628772635814889,0.0350103906994144,0.0080602468926716,"2005-09","2005-Q3",268000,-0.211567164179104,"2005-01"
2017-06-30,66660,"20842","MD","Washington","Montgomery","Dickerson",12607,375100,-0.0023936170212766,-0.0084588950568332,0.0195705354715955,0.0205651463032119,-0.0137955010533066,"2006-12","2006-Q4",443900,-0.154989862581663,"2005-05"
2017-06-30,67008,"21737","MD","Baltimore","Howard","Glenelg",12608,850500,0.0104550314839016,0.029162633107454,0.0336655323286339,0.0348550011471218,,"2017-06","2017-Q2",850500,0,"2017-06"
2017-06-30,74844,"38482","TN","Nashville","Maury","Santa Fe",12609,157400,0.0109184328837508,0.0301047120418848,0.257188498402556,0.0729300808825024,0.0269037641764902,"2017-06","2017-Q2",157400,0,"2017-06"
2017-06-30,64688,"16664","PA",,"Bedford","South Woodbury Township",12610,147700,0.0061307901907357,0.0307048150732728,0.0836390315480558,0.0388024524826276,0.0168269499602904,"2017-06","2017-Q2",147700,0,"2017-06"
2017-06-30,99730,"98342","WA","Bremerton","Kitsap","Indianola",12611,401900,0.00374625374625375,0.0291933418693982,0.190814814814815,0.0686230805851717,0.00267645254496096,"2017-06","2017-Q2",401900,0,"2017-06"
2017-06-30,91347,"76271","TX","Sherman","Grayson","Tioga",12612,154100,-0.00387847446670976,-0.00194300518134715,0.051877133105802,0.0931936420826769,0.0430500501934512,"2017-01","2017-Q1",155700,-0.0102761721258831,"2016-12"
2017-06-30,63330,"13843","NY",,"Chenango","Town of New Berlin",12613,89700,-0.00883977900552486,-0.0153677277716795,-0.0132013201320132,0.00659447792790258,0.00433807633621774,"2011-10","2011-Q4",96500,-0.0704663212435233,"2010-11"
2017-06-30,67985,"24102","VA","Roanoke","Franklin","Henry",12614,123600,-0.0032258064516129,-0.00643086816720257,0.0198019801980198,0.0281139214859834,0.00447723701452252,"2008-10","2008-Q4",132200,-0.065052950075643,"2008-01"
2017-06-30,86362,"64125","MO","Kansas City","Jackson","Kansas City",12615,41400,-0.00719424460431655,0.0072992700729927,0.162921348314607,0.0401699062907355,,"2009-06","2009-Q2",52100,-0.205374280230326,
2017-06-30,64849,"17017","PA","Sunbury","Northumberland","Lower Mahanoy Township",12616,128600,0.00547302580140735,-0.00924499229583975,0.0345937248592116,0.0361080621872543,0.0214585851340425,"2017-01","2017-Q1",133800,-0.038863976083707,"2016-10"
2017-06-30,67712,"23438","VA","Virginia Beach","Suffolk City","Suffolk",12617,214700,0.00750821210699202,0.0307249159865578,0.0740370185092546,0.0285623938386843,-0.00101895181049694,"2006-09","2006-Q3",228900,-0.0620358235037134,"2006-04"
2017-06-30,81400,"53579","WI","Beaver Dam","Dodge","Reeseville",12618,162200,0.0424164524421594,0.095945945945946,0.205052005943536,0.0503108346834891,0.021437272879304,"2017-06","2017-Q2",162200,0,"2017-06"
2017-06-30,77866,"45860","OH","Celina","Mercer","Saint Henry",12619,202000,-0.00590551181102362,0.00248138957816377,0.0155857214680744,-0.0193224565848266,0.0281053470666186,"2012-04","2012-Q2",228600,-0.116360454943132,"2011-08"
2017-06-30,94345,"83847","ID",,"Boundary","Bonners Ferry",12620,244900,-0.00406669377795852,0.00781893004115226,0.0302902818679007,0.081921493090515,0.0105046764556038,"2008-05","2008-Q2",253900,-0.0354470263883419,"2008-01"
2017-06-30,84198,"59823","MT","Missoula","Missoula","Bonner",12621,266100,0.00604914933837429,0.0137142857142857,0.0764563106796116,0.0285168450407511,0.00710982956783557,"2009-05","2009-Q2",282600,-0.0583864118895966,"2007-11"
2017-06-30,81181,"53059","WI","Beaver Dam","Dodge","Neosho",12622,221300,0.0132783882783883,0.0350795135640786,0.159853249475891,0.0634541544691081,0.0134623190862275,"2017-06","2017-Q2",221300,0,"2017-06"
2017-06-30,80118,"50061","IA","Des Moines","Warren","Cumming",12623,322900,0.00435458786936236,0.0359319858838627,0.111914600550964,0.0515009804962581,,"2017-06","2017-Q2",322900,0,"2017-06"
2017-06-30,58383,"01474","MA","Boston","Middlesex","Town of Townsend",12624,269900,0.00558867362146051,0.0219613782658084,0.100734094616639,0.041353686641856,-0.00291671975615426,"2005-05","2005-Q2",292800,-0.0782103825136612,"2004-06"
2017-06-30,99077,"97107","OR",,"Tillamook","Bay City",12625,219100,0.00412465627864345,0.00967741935483871,0.11899897854954,0.0563150708960245,0.0181116413895739,"2017-06","2017-Q2",219100,0,"2017-06"
2017-06-30,78873,"47971","IN","Lafayette-West Lafayette","Benton","Oxford",12626,78500,0.00770218228498075,0.0115979381443299,0.0782967032967033,0.00943316128184857,-0.00555869128391662,"2004-09","2004-Q3",97600,-0.195696721311475,"2003-08"
2017-06-30,77991,"46149","IN","Indianapolis","Hendricks","Lizton",12627,161700,-0.00736648250460405,-0.0477031802120141,0.06172028890348,0.0279211579963188,0.0124364657617098,"2017-02","2017-Q1",172300,-0.0615206035983749,"2017-01"
2017-06-30,58239,"01068","MA","Worcester","Worcester","Oakham",12628,280300,-0.000356633380884451,0.011913357400722,0.115843949044586,0.0406206038977834,-0.000958184594937572,"2006-02","2006-Q1",294000,-0.0465986394557823,"2005-06"
2017-06-30,76841,"43771","OH","Zanesville","Muskingum","Philo",12629,81600,-0.00122399020807834,0.0381679389312977,0.0381679389312977,0.0501174133094944,0.00766653642499882,"2016-10","2016-Q4",82900,-0.0156815440289505,"2016-09"
2017-06-30,93776,"81410","CO",,"Delta","Orchard City",12630,197100,0.0154559505409583,0.0636805180787911,0.106060606060606,0.0335750922613365,-0.0127119950345947,"2007-06","2007-Q2",224000,-0.120089285714286,"2006-10"
2017-06-30,71213,"30572","GA",,"Union","Suches",12631,191700,0.00471698113207547,0.000521920668058455,-0.008277289187791,0.0536761528826697,,"2009-08","2009-Q3",212900,-0.099577266322217,
2017-06-30,69237,"27208","NC","Durham","Chatham","Bennett",12632,132700,-0.0163083765752409,-0.00599250936329588,0.000754147812971343,0.028331223980723,0.0145070968222221,"2017-04","2017-Q2",135900,-0.0235467255334805,"2017-03"
2017-06-30,89439,"72201","AR","Little Rock","Pulaski","Little Rock",12633,211600,0.0134099616858238,0.0291828793774319,-0.0455570590888588,0.0363548385856896,0.0124355952167987,"2016-04","2016-Q2",227400,-0.06948109058927,"2015-10"
2017-06-30,78515,"47273","IN","North Vernon","Jennings","Scipio",12634,112800,0.0162162162162162,0.0415512465373961,0.0377184912603496,0.0167691230727445,0.010910852113404,"2005-11","2005-Q4",117600,-0.0408163265306122,"2004-12"
2017-06-30,75553,"40177","KY","Elizabethtown","Hardin","West Point",12635,100000,-0.000999000999000999,0.0152284263959391,0.123595505617978,0.0451175156097572,,"2017-05","2017-Q2",100100,-0.000999000999000999,"2017-05"
2017-06-30,74434,"37713","TN","Newport","Cocke","Bybee",12636,79200,0.00763358778625954,0.0193050193050193,0.112359550561798,0.0478316883027574,,"2009-08","2009-Q3",81400,-0.027027027027027,
2017-06-30,89403,"72136","AR","Searcy","White","Romance",12637,128400,0.0150197628458498,0.037156704361874,0.177981651376147,0.0394793620242659,0.0402911206998591,"2017-06","2017-Q2",128400,0,"2017-06"
2017-06-30,60447,"06794","CT","Torrington","Litchfield","Washington",12638,443900,0.00248419150858175,0.0185865075722809,0.000225326723749437,0.0104576652137125,-0.0276054537179944,"2006-02","2006-Q1",628000,-0.293152866242038,"2002-11"
2017-06-30,64856,"17024","PA","Harrisburg","Perry","Saville",12639,156200,0.0116580310880829,0.00192431045542014,0.0532703978422117,0.0178153549077307,0.00128950832944685,"2007-10","2007-Q4",163000,-0.0417177914110429,"2007-08"
2017-06-30,71252,"30641","GA","Atlanta","Walton","Good Hope",12640,172700,0.00406976744186047,0.00876168224299065,0.0422450211225106,0.0560228535898661,0.0215054591219319,"2016-12","2016-Q4",175800,-0.0176336746302617,"2016-11"
2017-06-30,85360,"62240","IL","St. Louis","Saint Clair","East Carondelet",12641,63600,0.004739336492891,-0.00625,0.022508038585209,0.0168578599338323,-0.0176542912334152,"2005-09","2005-Q3",79800,-0.203007518796992,"2002-10"
2017-06-30,80721,"51526","IA","Omaha","Pottawattamie","Crescent",12642,197000,0.00356597045338767,-0.00101419878296146,-0.0194126431060229,0.0372215443675612,0.0144327709170458,"2016-10","2016-Q4",204100,-0.0347868691817736,"2016-05"
2017-06-30,59273,"03886","NH",,"Carroll","Tamworth",12643,169500,0.00952948183442525,0.0101311084624553,0.0272727272727273,0.0392798479521195,-0.0270154069058717,"2007-05","2007-Q2",229400,-0.261115954664342,"2003-09"
2017-06-30,74721,"38231","TN","Paris","Henry","Henry",12644,90200,-0.00110741971207087,0.0044543429844098,-0.00879120879120879,0.0266112303621315,0.00750708286940016,"2016-07","2016-Q3",92000,-0.0195652173913043,"2016-06"
2017-06-30,59189,"03768","NH","Claremont","Grafton","Lyme",12645,378700,-0.00837915684734224,-0.0224574083634486,-0.0407801418439716,0.0226373965297031,,"2016-07","2016-Q3",395400,-0.0422357106727365,"2015-11"
2017-06-30,98380,"95689","CA",,"Amador","Volcano",12646,281100,0.0214389534883721,0.0631618759455371,0.0465376023827252,0.0741265869012386,-0.0207847336392231,"2006-08","2006-Q3",376800,-0.253980891719745,"2004-06"
